_id,coflUid,colour,created_at,currentOwner.playerUuid,currentOwner.profileUuid,enchantments.blast_protection,enchantments.ferocious_mana,enchantments.fire_protection,enchantments.growth,enchantments.hardened_mana,enchantments.mana_vampire,enchantments.projectile_protection,enchantments.protection,enchantments.rejuvenate,enchantments.respite,enchantments.smarty_pants,enchantments.strong_mana,enchantments.thorns,enchantments.ultimate_bank,enchantments.ultimate_bobbin_time,enchantments.ultimate_last_stand,enchantments.ultimate_legion,enchantments.ultimate_no_pain_no_gain,enchantments.ultimate_wisdom,extraAttributes.anvil_uses,extraAttributes.artOfPeaceApplied,extraAttributes.bossId,extraAttributes.donated_museum,extraAttributes.dungeon_item,extraAttributes.dungeon_item_level,extraAttributes.dye_item,extraAttributes.gems.DEFENSIVE_0,extraAttributes.gems.DEFENSIVE_0.quality,extraAttributes.gems.DEFENSIVE_0.uuid,extraAttributes.gems.DEFENSIVE_0_gem,extraAttributes.gems.unlocked_slots,extraAttributes.hotPotatoBonus,extraAttributes.hot_potato_count,extraAttributes.originTag,extraAttributes.rarity_upgrades,extraAttributes.spawnedFor,extraAttributes.upgrade_level,itemId,lastChecked,location,previousOwners,processed,rarity,reforge,start,timestamp
169a9a68-ea01-46f6-aef4-d33f115b602e,d33f115b602e,13528026,Mon Aug 12 07:35:00 UTC 2019,7aecc98cfc6847a18c660f10ba3f8107,8f3521e3f56e4b148cecd3010e36b390,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon May 15 04:33:11 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Thu Mar 03 18:27:17 UTC 2022,
f39c3606-45ae-4321-8013-da54cd284cf7,da54cd284cf7,13530803,Fri Nov 01 22:40:00 UTC 2019,15e141626e6d44e8a5c73596d532ddbd,67839bccd2da45dca0bc4631697b409d,,,,5,,,,5,,,,,3,,,,,,,1,,fd8980b1-6667-442b-a2aa-2d4067256f89,,,,,,,,,,,,BOSS_DROP,,78475f40-46b7-4d43-9aba-7522b70913f2,,OLD_DRAGON_LEGGINGS,Sat Aug 12 04:52:02 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Wed Jul 27 18:54:53 UTC 2022,
b64bbc30-3440-444b-8cd2-9ea5de54ef4c,9ea5de54ef4c,13544499,Fri Sep 06 23:18:00 UTC 2019,5faea9dc5acd49998b48338cd100740d,6bc2feeb4d084f7a86a8b8dd92639e1c,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 20:47:18 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Tue Mar 08 13:56:12 UTC 2022,
8d977aa9-ed5e-4765-8e2b-ac281f501b15,ac281f501b15,13545299,Fri Sep 27 12:45:00 UTC 2019,0fa242a4459743f9b90920b180221271,7760c02921724a73a0fd9648fbb3d8e7,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Jun 25 16:28:13 UTC 2023,backpack-14,"[{'start': {'$date': '2022-03-07T05:53:21.56Z'}, 'end': {'$date': '2022-08-05T05:44:02.089Z'}, 'owner': {'playerUuid': '7b00fb83ca004bec80d368d0459a3ee2', 'profileUuid': 'efbddd90485743359980e87e83b534ce'}}]",TRUE,LEGENDARY,keen,Fri Aug 05 05:44:02 UTC 2022,
af34012e-3f82-4549-ac58-fa75c2ceddb4,fa75c2ceddb4,13553259,Thu Oct 10 00:28:00 UTC 2019,7e71bc7b66174ce6b888fb846ed173cb,fca304a19feb44e1aee693e8936c7f8e,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sat Sep 02 22:47:18 UTC 2023,backpack-12,"[{'end': {'$date': '2022-05-16T18:07:59.452Z'}, 'owner': {'profileUuid': '020aee9f32af4a2b84ea9218abde5bc1', 'playerUuid': '020aee9f32af4a2b84ea9218abde5bc1'}, 'start': {'$date': '2022-03-15T17:50:11.634Z'}},{'start': {'$date': '2022-05-16T18:07:59.452Z'}, 'end': {'$date': '2022-05-17T23:27:55.587Z'}, 'owner': {'playerUuid': '5c4ab60573404d93a074f0ebe1cabd3f', 'profileUuid': '5c4ab60573404d93a074f0ebe1cabd3f'}}]",TRUE,LEGENDARY,godly,Tue May 17 23:27:55 UTC 2022,
570b25ae-416e-4381-9d76-f199cc5756a1,f199cc5756a1,13600434,Sun Sep 08 14:44:00 UTC 2019,9246de0e64db4af7800b28128bae0044,433f6ee6a9c948e7a9e051ff062f1c1a,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 05:44:12 UTC 2023,inv_armor,[],TRUE,LEGENDARY,titanic,Sun Mar 13 14:03:11 UTC 2022,
d3b941ab-b67b-4ea5-a049-2795621c65be,2795621c65be,13618300,Wed Oct 30 17:18:00 UTC 2019,18c2bb3cca89460ba43c01df8f0286a8,18c2bb3cca89460ba43c01df8f0286a8,,,,5,,,,5,,,,,3,,,,,,,12,,,,,,,,,,,,DEFENSE=20;HEALTH=40;,10,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 06:00:15 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Thu Mar 03 10:22:10 UTC 2022,
a6b3404f-4da5-4b3c-8935-64be3485d577,64be3485d577,13674112,Sun Oct 13 23:57:00 UTC 2019,361cbbc8ea22425dac376d556a59b364,361cbbc8ea22425dac376d556a59b364,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 18:30:03 UTC 2023,inv_armor,[],TRUE,LEGENDARY,wise,Mon Mar 07 09:42:13 UTC 2022,
ff68ca4f-c3d7-4b2d-902e-ac4013a0d3f3,ac4013a0d3f3,13678899,Thu Aug 29 23:57:00 UTC 2019,5d840465b4f1477488672b2243c1ec1f,7de1f8fdd5b24e81a0aff7b3c7905e65,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 00:19:52 UTC 2023,inv_armor,[],TRUE,LEGENDARY,strong,Fri Mar 04 03:19:15 UTC 2022,
51ff77bf-d5be-4061-92ee-cad658afc3af,cad658afc3af,13684785,Fri Sep 20 18:18:00 UTC 2019,2b5cda1c7ad54262a5a767520e12dfec,d6901781a3914861948b54334e5a5d0a,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Fri Aug 11 11:08:19 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Fri Mar 11 07:54:16 UTC 2022,
c9d1c7f2-29b8-4b37-a3b5-8a7ba7831179,8a7ba7831179,13684785,Tue Sep 03 16:24:00 UTC 2019,18639089aa2c422dbd57025aed340072,aaae40cf51574a81aaf477042f3ba565,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 03:47:25 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 07 00:39:14 UTC 2022,
96c07ff7-fdc0-44b6-83c3-1c6bd2a10d9c,1c6bd2a10d9c,13731749,Sun Nov 03 10:30:00 UTC 2019,e201e5d5ae30400397e12a2be8645485,acf71bd76fec4bfa980f13ca6ee983ba,,,,,,,,,,,,,,,,,,,,1,,be0823a0-3b9f-4109-8456-d0acec0d9b30,,,,,,,,,,,,BOSS_DROP,,824d13c9-b920-48cf-bb90-702da38ec886,,OLD_DRAGON_LEGGINGS,Fri Jan 27 15:49:52 UTC 2023,backpack-17,[],,LEGENDARY,godly,Fri Mar 11 16:52:29 UTC 2022,
e12e90b5-8083-46a1-8ca9-06185437d182,,13737808,Tue Nov 05 01:35:00 UTC 2019,9c256db7f40844ed962c6adc93fc16a4,9c256db7f40844ed962c6adc93fc16a4,,,,5,,,,5,,,,,,,,,,,,3,,9363bf6d-c6bd-490c-949b-93f173a24352,,,,,,,,,,,,BOSS_DROP,,428df0ef-81a4-4702-93be-ef0c58ffc0d5,,OLD_DRAGON_LEGGINGS,Fri Apr 01 18:26:53 UTC 2022,backpack-3,[],,LEGENDARY,godly,Sun Mar 13 06:13:26 UTC 2022,
e6f0d650-45a0-49cc-b58e-9cd8de41989e,9cd8de41989e,13739718,Fri Oct 11 14:04:00 UTC 2019,2947095b945a402db56c976bd5be7da0,b9cef5bd07564c92a21094a31b158ef7,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 01:44:26 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-03-11T16:58:14.723Z'}, 'end': {'$date': '2023-05-06T16:15:34.161Z'}, 'owner': {'profileUuid': '2a93fec82e8d4a6d906f27412e345a78', 'playerUuid': '2a93fec82e8d4a6d906f27412e345a78'}},{'start': {'$date': '2023-05-06T16:15:34.161Z'}, 'end': {'$date': '2023-06-11T06:53:38.744Z'}, 'owner': {'profileUuid': '5aafa0c293ae46a6bc5ffad09ad12375', 'playerUuid': '5aafa0c293ae46a6bc5ffad09ad12375'}}]",TRUE,LEGENDARY,light,Sun Jun 11 06:53:38 UTC 2023,
42a47922-ad0d-4e7f-b827-87e380b8e94e,87e380b8e94e,13739718,Wed Oct 23 23:53:00 UTC 2019,f8559cbae6a14d7eba6befa2e5dcdc18,f8559cbae6a14d7eba6befa2e5dcdc18,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 07:51:32 UTC 2023,wardrobe_contents,"[{'start': {'$date': '2022-05-07T07:51:02.439Z'}, 'end': {'$date': '2023-01-28T04:51:53.1Z'}, 'owner': {'playerUuid': 'e201e5d5ae30400397e12a2be8645485', 'profileUuid': 'acf71bd76fec4bfa980f13ca6ee983ba'}},{'end': {'$date': '2023-02-02T13:02:01.43Z'}, 'owner': {'profileUuid': 'e505f3f4ec3e41a5b15b17924d4f27ef', 'playerUuid': '1963156742de41cbb16db192dcb4f54e'}, 'start': {'$date': '2023-01-28T04:51:53.1Z'}},{'end': {'$date': '2023-06-18T11:57:33.102Z'}, 'owner': {'profileUuid': '34375c6d3b104aacb64a1ecc46dd533e', 'playerUuid': 'b0b673cbb1de4884b524e223d71a86c9'}, 'start': {'$date': '2023-02-02T13:02:01.43Z'}}]",TRUE,LEGENDARY,godly,Sun Jun 18 11:57:33 UTC 2023,
9b930240-294c-4f04-bf3f-ec188bf63913,ec188bf63913,13739718,Wed Sep 11 01:36:00 UTC 2019,a7caea47eecc44678f9ddd83d2b7f8bb,a7caea47eecc44678f9ddd83d2b7f8bb,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 08:16:39 UTC 2023,inv_armor,[],TRUE,LEGENDARY,strong,Thu Mar 03 04:55:10 UTC 2022,
90be966d-3c91-42d4-8744-9e971462994f,9e971462994f,13739718,Sat Oct 26 17:22:00 UTC 2019,7e71bc7b66174ce6b888fb846ed173cb,fca304a19feb44e1aee693e8936c7f8e,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Sep 02 22:47:18 UTC 2023,backpack-12,[],TRUE,LEGENDARY,pure,Sun Aug 07 10:30:53 UTC 2022,
f0c84e1f-0563-4cda-a266-12df2745d252,12df2745d252,13745252,Mon Oct 28 14:29:00 UTC 2019,4478a39aa26849a89b1688c720a77242,4478a39aa26849a89b1688c720a77242,,,,5,,,,5,,,,,3,,,,,,,4,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 09:27:38 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Mon Mar 14 20:55:15 UTC 2022,
8dc60c8a-91e0-44ad-a627-aea5328a0e85,aea5328a0e85,13753985,Wed Aug 28 22:34:00 UTC 2019,80513f9988f5470f8f56ec6dc81bebd3,80513f9988f5470f8f56ec6dc81bebd3,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Mon May 15 14:05:55 UTC 2023,inv_armor,[],TRUE,LEGENDARY,wise,Tue Mar 08 14:58:14 UTC 2022,
0c5e4e3f-2e0c-4025-afe3-0197eb673dd8,0197eb673dd8,13791897,Tue Oct 08 17:41:00 UTC 2019,702a8f12b80d4d349d02371dc93d21a1,cbb65941bc884769ad51fda088fbe8df,,,,5,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sat Aug 12 04:18:02 UTC 2023,inv_armor,[],TRUE,LEGENDARY,unpleasant,Mon Mar 14 21:30:14 UTC 2022,
549bd3fe-d830-417e-9024-ec481fca6982,ec481fca6982,13794098,Tue Sep 17 20:49:00 UTC 2019,f049c93f614c4cbcb61008cca133fa44,f049c93f614c4cbcb61008cca133fa44,,,,5,,,,5,,,,,3,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Tue May 16 08:11:13 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Wed Mar 02 22:53:13 UTC 2022,
7b48bd1b-e920-43a3-a1b3-cb1fd8ba7364,cb1fd8ba7364,13813599,Sat Nov 16 21:31:00 UTC 2019,d82bbfec98274488a0d6632a965ae91f,0b4f9c9bb0074c828587e5daa1dba7cc,,,,5,,,,5,,,,,,3,,,,,,2,,4580e910-caf8-428a-b76a-118dc63ee533,,,,,,,,,,,,BOSS_DROP,,8dd6b79a-00d7-4e2b-9e47-cb81404acdd3,,OLD_DRAGON_LEGGINGS,Wed Aug 09 16:20:13 UTC 2023,wardrobe_contents,[],,LEGENDARY,wise,Fri Mar 11 22:55:14 UTC 2022,
80470c9c-5583-4cb1-9a88-54780c722986,54780c722986,13816396,Sun Aug 25 03:26:00 UTC 2019,01b425e34bbb42c88ceb9b5efee88bb4,01b425e34bbb42c88ceb9b5efee88bb4,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 23:21:38 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,strong,Sat Mar 12 00:00:11 UTC 2022,
3f8e69d2-71b9-4048-9e37-fe8a57139145,fe8a57139145,13820262,Sat Nov 16 12:20:00 UTC 2019,003dc7dbc4f8485cb977e2b2bb0ca661,003dc7dbc4f8485cb977e2b2bb0ca661,,,,5,,,,5,,,,,,,,,,,,2,,a92c3148-c18c-4914-84e2-32492abd5907,,,,,,,,,,,,BOSS_DROP,,399fdb1c-20d3-4b8c-9bd4-03695dabea52,,OLD_DRAGON_LEGGINGS,Fri Aug 11 00:39:26 UTC 2023,wardrobe_contents,[],,LEGENDARY,unpleasant,Thu Mar 03 08:52:13 UTC 2022,
9ae5de50-47d2-4f88-9173-01cd81129809,01cd81129809,13860574,Sun Sep 08 13:53:00 UTC 2019,63a5ade848284619bb93d88b92d3c9f9,d84d71d6e8fc4b31b858f4547291536c,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Sun Sep 04 02:58:39 UTC 2022,wardrobe_contents,"[{'start': {'$date': '2022-03-03T03:36:15.376Z'}, 'end': {'$date': '2022-08-27T05:10:37.442Z'}, 'owner': {'playerUuid': '09fd910d987b40c0a7928b4eaeecb359', 'profileUuid': '09fd910d987b40c0a7928b4eaeecb359'}}]",TRUE,LEGENDARY,godly,Sat Aug 27 05:10:37 UTC 2022,
b00a9a16-e28b-4a16-9e63-91ec73c13254,91ec73c13254,13860574,Wed Sep 25 21:56:00 UTC 2019,6056e9c1e8174c6e9a8e01830d8b803d,a0169bb3cd174d4f93667f1dd0eb1529,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Tue Mar 28 10:36:10 UTC 2023,wardrobe_contents,"[{'end': {'$date': '2022-04-01T12:08:51.62Z'}, 'owner': {'playerUuid': '4413545b0feb4fc4a1b70829b3c050dc', 'profileUuid': '7c65283ad9944faf9a185112ffacdf88'}, 'start': {'$date': '2022-03-07T01:52:14.229Z'}},{'owner': {'profileUuid': 'a0169bb3cd174d4f93667f1dd0eb1529', 'playerUuid': '12e8d4cc1ab14290938bcf978bee1972'}, 'start': {'$date': '2022-04-01T12:08:51.62Z'}, 'end': {'$date': '2023-01-21T06:34:35.01Z'}}]",TRUE,LEGENDARY,pure,Sat Jan 21 06:34:35 UTC 2023,
fdaaaf94-7cdc-476c-b8d5-6f4eb2e3e3d7,6f4eb2e3e3d7,13860574,Fri Oct 18 03:24:00 UTC 2019,6ce0787b6e31484e812b66ccf0ce5962,6ce0787b6e31484e812b66ccf0ce5962,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Mon May 15 17:04:57 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,pure,Mon Mar 07 13:06:11 UTC 2022,
af76212f-1a35-4ac8-aef5-91f3348f3922,91f3348f3922,13860574,Sat Nov 02 19:17:00 UTC 2019,7b1f1f9b23834b118029c3896f7c5b8d,b0bd1fbfaa91426ebfc938ed269a5b06,,,,5,,,,5,,,,,3,,,,,,,2,,d53da516-49fb-4f85-bc87-e81427317643,,,,,,,,,,DEFENSE=2;HEALTH=4;,1,BOSS_DROP,,c8dafcba-09ca-458d-b658-72cd76758bbb,,OLD_DRAGON_LEGGINGS,Thu Aug 10 04:35:14 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,godly,Sun Mar 06 23:18:13 UTC 2022,
8e94e436-23e5-4f13-973f-a525dcb4fb23,a525dcb4fb23,13860574,Sat Aug 31 15:22:00 UTC 2019,e77ad3fee812457dbe42b4b7a9feb92d,52b80961db0043ffbbf54c041d926cfe,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 06:00:14 UTC 2023,inv_armor,[],TRUE,LEGENDARY,godly,Sun Mar 13 15:54:25 UTC 2022,
02d0324a-50e6-4f84-af55-04d595a1fe41,04d595a1fe41,13860574,Thu Oct 24 21:39:00 UTC 2019,aae56afc4e1e4a9e8e770c91e18f1459,bb3e3d5df77d4a9580cd22ace6023038,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Aug 10 21:40:54 UTC 2023,inv_armor,"[{'owner': {'playerUuid': 'bb3e3d5df77d4a9580cd22ace6023038', 'profileUuid': 'aae56afc4e1e4a9e8e770c91e18f1459'}, 'start': {'$date': '2022-02-12T20:58:06.792Z'}, 'end': {'$date': '2022-02-27T17:22:41.69Z'}}]",TRUE,LEGENDARY,fierce,Fri Mar 04 00:22:16 UTC 2022,
dbaf4eb0-477e-48d9-9613-3fcaee4220b4,3fcaee4220b4,13883711,Tue Sep 10 01:11:00 UTC 2019,673db72dfabe44288eaba2eb08166308,6349fecaa22341f0aee3d2164c20ab9a,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_SHIFT,,,,OLD_DRAGON_LEGGINGS,Thu Apr 13 07:37:47 UTC 2023,wardrobe_contents,[],TRUE,LEGENDARY,fierce,Sun Mar 13 18:03:12 UTC 2022,
396d6ae6-fab3-4578-add6-a5e03297dedf,a5e03297dedf,13885052,Tue Aug 13 23:52:00 UTC 2019,87e397ad05b24aeab908b9a91e58f679,039d9ad813974b18a83225390825ec0d,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Thu Oct 13 22:03:16 UTC 2022,backpack-3,"[{'start': {'$date': '2022-03-11T16:41:50.757Z'}, 'end': {'$date': '2022-06-15T11:53:05.268Z'}, 'owner': {'playerUuid': '9cd2ff8618ba4a819cd4084efa3c2bbd', 'profileUuid': '49045abc9b34488fad0c8f96aaec15a7'}}]",TRUE,LEGENDARY,titanic,Wed Jun 15 11:53:05 UTC 2022,
051819eb-75ab-4abe-b7b6-49773bb3cd2c,49773bb3cd2c,13925171,Tue Oct 15 20:31:00 UTC 2019,fa035ce865624f82971d6defb619dcb4,23c867cecac74d0394d780499b475d43,,,,5,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,CRAFTING_GRID_COLLECT,,,,OLD_DRAGON_LEGGINGS,Mon Aug 14 23:20:52 UTC 2023,backpack-3,"[{'start': {'$date': '2022-03-13T08:30:12.898Z'}, 'end': {'$date': '2022-04-01T12:44:56.369Z'}, 'owner': {'playerUuid': '6e5f627bdd4c40668a589ef15d578d10', 'profileUuid': 'a65433f465c0450189f7f65ba512202c'}},{'start': {'$date': '2022-04-01T12:44:56.369Z'}, 'end': {'$date': '2022-06-12T01:31:41.858Z'}, 'owner': {'profileUuid': 'a7069ea062aa4f219fd7f4a365ae2542', 'playerUuid': 'db6751a3e1cc43a4b413bb09b4248ebe'}},{'start': {'$date': '2022-06-12T01:31:41.858Z'}, 'end': {'$date': '2022-06-23T23:51:08.561Z'}, 'owner': {'playerUuid': 'd54f294fd6f1462c9a56abd4580d72c2', 'profileUuid': '9ae9932d4e61413d8be52a22b0d31459'}},{'start': {'$date': '2022-06-23T23:51:08.561Z'}, 'end': {'$date': '2022-07-17T02:31:02.337Z'}, 'owner': {'playerUuid': 'a33434674970428c8bd83b7271399d47', 'profileUuid': '12298fa9bca449d8b27353a450ac97b7'}},{'start': {'$date': '2022-07-17T02:31:02.337Z'}, 'end': {'$date': '2022-11-05T16:43:43.734Z'}, 'owner': {'playerUuid': 'cb42da5285b3478ba72d2c25f57ce8d9', 'profileUuid': 'ee1f16c27f2e4e3a872d93b1238ba77f'}},{'owner': {'playerUuid': '1b8ae547b1ce46f3a8eb4d792a09bd4e', 'profileUuid': '0fdf704eb6de408297122ed8ad693deb'}, 'start': {'$date': '2022-11-05T16:43:43.734Z'}, 'end': {'$date': '2022-12-14T02:54:22.5Z'}},{'start': {'$date': '2022-12-14T02:54:22.5Z'}, 'end': {'$date': '2022-12-28T06:03:20.486Z'}, 'owner': {'profileUuid': '435ab1273689466cac66ac98d618429a', 'playerUuid': '179dc04560e34108a92654156d5ae8dc'}},{'owner': {'playerUuid': 'd6bedaabae7b4278ac8b27c6de2c328a', 'profileUuid': 'd6bedaabae7b4278ac8b27c6de2c328a'}, 'start': {'$date': '2022-12-28T06:03:20.486Z'}, 'end': {'$date': '2023-01-20T09:17:05.062Z'}},{'end': {'$date': '2023-02-01T08:51:52.829Z'}, 'owner': {'profileUuid': 'd9ad12b5ea55420c8085e8f09f0ecaab', 'playerUuid': '197441ef80504d26af9f6943b812e2df'}, 'start': {'$date': '2023-01-20T09:17:05.062Z'}},{'owner': {'playerUuid': 'fa035ce865624f82971d6defb619dcb4', 'profileUuid': '23c867cecac74d0394d780499b475d43'}, 'start': {'$date': '2023-02-01T08:51:52.829Z'}, 'end': {'$date': '2023-03-05T22:05:37.563Z'}},{'start': {'$date': '2023-03-05T22:05:37.563Z'}, 'end': {'$date': '2023-03-12T18:44:10.554Z'}, 'owner': {'playerUuid': 'ee24c1fc64d24dd4b4ec13c55c387abd', 'profileUuid': 'fcadda8266464bcaadcb95f05a20a429'}},{'owner': {'profileUuid': '23c867cecac74d0394d780499b475d43', 'playerUuid': 'fa035ce865624f82971d6defb619dcb4'}, 'start': {'$date': '2023-03-12T18:44:10.554Z'}, 'end': {'$date': '2023-03-29T07:33:08.237Z'}},{'end': {'$date': '2023-04-30T21:56:24.482Z'}, 'owner': {'playerUuid': 'd04b181f8b3642839549e27bffefcb6a', 'profileUuid': '67e0fa51366c4de1adafe60b3a6f64ea'}, 'start': {'$date': '2023-03-29T07:33:08.237Z'}},{'owner': {'profileUuid': '23c867cecac74d0394d780499b475d43', 'playerUuid': 'fa035ce865624f82971d6defb619dcb4'}, 'start': {'$date': '2023-04-30T21:56:24.482Z'}, 'end': {'$date': '2023-05-06T08:50:35.149Z'}},{'start': {'$date': '2023-05-06T08:50:35.149Z'}, 'end': {'$date': '2023-06-02T23:29:48.319Z'}, 'owner': {'profileUuid': 'd84d71d6e8fc4b31b858f4547291536c', 'playerUuid': '63a5ade848284619bb93d88b92d3c9f9'}},{'start': {'$date': '2023-06-02T23:29:48.319Z'}, 'end': {'$date': '2023-06-06T12:26:38.77Z'}, 'owner': {'profileUuid': '23c867cecac74d0394d780499b475d43', 'playerUuid': 'fa035ce865624f82971d6defb619dcb4'}},{'owner': {'profileUuid': '22722b2a41454848a05f09de329c8bf3', 'playerUuid': '795adb0cec564302b7a3d85d5b426053'}, 'start': {'$date': '2023-06-06T12:26:38.77Z'}, 'end': {'$date': '2023-06-13T11:48:23.468Z'}},{'end': {'$date': '2023-06-15T04:28:08.053Z'}, 'owner': {'playerUuid': '393ce72e7ae34fb290f2cb966c4a1bf2', 'profileUuid': '47b2ffe851e9466da0508c0b66532eff'}, 'start': {'$date': '2023-06-13T11:48:23.468Z'}},{'end': {'$date': '2023-06-25T22:03:49.617Z'}, 'owner': {'profileUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6', 'playerUuid': '2c57f4b4bab040edbd3d4ff9c6e47df6'}, 'start': {'$date': '2023-06-15T04:28:08.053Z'}},{'start': {'$date': '2023-06-25T22:03:49.617Z'}, 'end': {'$date': '2023-07-08T21:26:16.084Z'}, 'owner': {'profileUuid': '22722b2a41454848a05f09de329c8bf3', 'playerUuid': '795adb0cec564302b7a3d85d5b426053'}},{'owner': {'playerUuid': 'e9fc177b17f24e6f932988f37cd31e28', 'profileUuid': 'ea72a7992cf347bf977dfb83e5a90b96'}, 'start': {'$date': '2023-07-08T21:26:16.084Z'}, 'end': {'$date': '2023-07-13T06:40:13.509Z'}},{'owner': {'playerUuid': '67351c3f288145df8087b0bfa2c29782', 'profileUuid': '67351c3f288145df8087b0bfa2c29782'}, 'start': {'$date': '2023-07-13T06:40:13.509Z'}, 'end': {'$date': '2023-07-19T06:54:23.65Z'}},{'start': {'$date': '2023-07-19T06:54:23.65Z'}, 'end': {'$date': '2023-07-19T11:38:19.701Z'}, 'owner': {'profileUuid': 'ea72a7992cf347bf977dfb83e5a90b96', 'playerUuid': 'e9fc177b17f24e6f932988f37cd31e28'}},{'owner': {'profileUuid': '5f2b8312c7614dd99356730c7b6c8947', 'playerUuid': '860448a926ea4741bc1090f62ddf40e7'}, 'start': {'$date': '2023-07-19T11:38:19.701Z'}, 'end': {'$date': '2023-08-09T21:44:51.294Z'}}]",TRUE,LEGENDARY,godly,Wed Aug 09 21:44:51 UTC 2023,
07cbed22-9a35-40f7-8e0c-6f809a6497ba,6f809a6497ba,13940816,Wed Sep 11 16:14:00 UTC 2019,1cf9d5e6f90743d48a2fd2f31d9e143d,c455ebc46c534570be89c97886aa2f5d,,,,5,,,,5,,,,,3,,,,,,,1,,,,,,,,,,,,,,UNKNOWN,,,,OLD_DRAGON_LEGGINGS,Sun Aug 13 14:25:15 UTC 2023,inv_armor,[],TRUE,LEGENDARY,superior,Sun Mar 13 16:37:15 UTC 2022,
